Title	URL	Date	Unique Pageviews
Analyzing customer data in sales &amp; marketing - part 1	http://www.datasciencecentral.com/profiles/blogs/analyzing-customer-data-in-sales-marketing-part-1	23-Apr-15	1100
Analyzing customer data in sales &amp; marketing - part 2	http://www.datasciencecentral.com/profiles/blogs/analyzing-customer-data-in-sales-marketing-part-2	2-May-15	1548
Anatomy of Data Analytics - Part I	http://www.datasciencecentral.com/profiles/blogs/anatomy-of-data-analytics-part-i	3-Nov-15	1507
An Ethics Framework for Big Data	http://www.datasciencecentral.com/profiles/blogs/an-ethics-framework-for-big-data	20-Jul-14	693
A new type of weapons-grade secure email	http://www.datasciencecentral.com/profiles/blogs/a-new-type-of-weapons-grade-secure-email	10-Aug-13	1222
A New Wave of Innovation in the Insurance Industry	http://www.datasciencecentral.com/profiles/blogs/a-new-wave-of-innovation-in-the-insurance-industry	21-Sep-15	407
A New YouTube Blog	http://www.datasciencecentral.com/profiles/blogs/a-new-youtube-blog	6-Aug-14	896
A Niche for Psychologists in Big Data	http://www.datasciencecentral.com/profiles/blogs/a-niche-for-psychologists-in-big-data	16-Oct-13	1141
An indispensable Python : Data sourcing to Data science.	http://www.datasciencecentral.com/profiles/blogs/an-indispensable-python-data-sourcing-to-data-science	27-Aug-13	10468
An introduction to Apache drill and why is it useful	http://www.datasciencecentral.com/profiles/blogs/an-introduction-to-apache-drill-and-why-is-it-useful	17-Sep-15	352
Book: Creating Value with Big Data Analytics - Making Smart MarketingDecisions	http://www.datasciencecentral.com/profiles/blogs/an-introduction-to-creating-value-with-big-data-analytics-making	18-Sep-15	733
An Introduction to Data Visualization	http://www.datasciencecentral.com/profiles/blogs/an-introduction-to-data-visualization	18-Aug-15	3258
An Introduction to Deep Learning and it's role for IoT/ future cities	http://www.datasciencecentral.com/profiles/blogs/an-introduction-to-deep-learning-and-it-s-role-for-iot-future	18-May-15	5580
An introduction to ElasticSearch	http://www.datasciencecentral.com/profiles/blogs/an-introduction-to-elasticsearch	28-Sep-15	570
An Introduction to Machine Learning Theory and Its Applications: A VisualTutorial with Examples	http://www.datasciencecentral.com/profiles/blogs/an-introduction-to-machine-learning-theory-and-its-applications-a	1-Nov-15	5092
An Introduction to Social Network Analysis	http://www.datasciencecentral.com/profiles/blogs/an-introduction-to-social-network-analysis	14-Oct-12	3870
An Introduction to Text Analytics	http://www.datasciencecentral.com/profiles/blogs/an-introduction-to-text-analytics	29-Sep-12	4481
An Introduction to Variable and Feature Selection	http://www.datasciencecentral.com/profiles/blogs/an-introduction-to-variable-and-feature-selection	14-Feb-16	5272
Announcement for Data Science Central Subscribers	http://www.datasciencecentral.com/profiles/blogs/announcement-for-data-science-central-subscribers	2-Aug-14	448
Announcement to Data Science Central subscribers	http://www.datasciencecentral.com/profiles/blogs/announcement-to-data-science-central-subscribers	28-Oct-14	855
Announcing the winner of our second competition - Jackknife regression	http://www.datasciencecentral.com/profiles/blogs/announcing-the-winner-of-our-second-competition-jackknife-regress	3-Sep-14	821
An Open Letter to CEOs of US Software Companies	http://www.datasciencecentral.com/profiles/blogs/an-open-letter-to-ceos-of-us-software-companies	21-Nov-12	326
An Open-Source JavaScript Library for Mobile-Friendly Interactive Maps	http://www.datasciencecentral.com/profiles/blogs/an-open-source-javascript-library-for-mobile-friendly-interactive	24-Feb-15	407
Another 10 external articles and resources worth reading	http://www.datasciencecentral.com/profiles/blogs/another-10-external-articles-and-resources-worth-reading	10-Apr-14	1915
Answers to dozens of data science job interview questions	http://www.datasciencecentral.com/profiles/blogs/answers-to-dozens-of-data-science-job-interview-questions	19-Apr-16	3829
Apache Spark: distributed data processing faster than Hadoop	http://www.datasciencecentral.com/profiles/blogs/apache-spark-distributed-data-processing-faster-than-hadoop	28-Sep-14	1466
A Peek Into the Future of Big Data and Predictive Analytics	http://www.datasciencecentral.com/profiles/blogs/a-peek-into-the-future-of-big-data-and-predictive-analytics	5-Apr-16	846
"A Plethora of Open Data Repositories (i.e., thousands!)"	http://www.datasciencecentral.com/profiles/blogs/a-plethora-of-open-data-repositories-i-e-thousands	30-Aug-15	3558
A pletora of big data infographics	http://www.datasciencecentral.com/profiles/blogs/a-pletora-of-big-data-infographics	19-Jul-15	2200
Apple. Big Data. Big Design.	http://www.datasciencecentral.com/profiles/blogs/apple-big-data-big-design	4-Oct-12	508
Applications of Big Data in Customer Segmentation	http://www.datasciencecentral.com/profiles/blogs/applications-of-big-data-in-customer-segmentation	9-Jul-14	2345
A Practical Introduction to Data Science from Zipfian Academy	http://www.datasciencecentral.com/profiles/blogs/a-practical-introduction-to-data-science-from-zipfian-academy	8-Nov-13	3863
A (rather funny) Data Science story.	http://www.datasciencecentral.com/profiles/blogs/a-rather-funny-data-science-story	19-Mar-16	2404
Are all Software Applications becoming Analytic Applications?	http://www.datasciencecentral.com/profiles/blogs/are-all-software-applications-becoming-analytic-applications	21-Nov-14	163
Are You Concerned Over Systems Security? Cloud Systems Can Be Vulnerable.	http://www.datasciencecentral.com/profiles/blogs/are-concerned-over-your-systems-security-cloud-systems-can-be	22-Jul-15	204
Are Earthquakes becoming more severe?	http://www.datasciencecentral.com/profiles/blogs/are-earthquakes-becoming-more-severe	23-Dec-14	1344
Are You A Data Scientist ?	http://www.datasciencecentral.com/profiles/blogs/are-you-a-data-scientist	3-Sep-14	3870
Are You a Data Whisperer?	http://www.datasciencecentral.com/profiles/blogs/are-you-a-data-whisperer	13-Feb-13	734
Are you a geek or a nerd?	http://www.datasciencecentral.com/profiles/blogs/are-you-a-geek-or-a-nerd	17-Jun-13	3306
Are You Becoming a Digital Dinosaur?	http://www.datasciencecentral.com/profiles/blogs/are-you-becoming-a-digital-dinosaur	9-May-15	774
Are your big data efforts yielding positive ROI?	http://www.datasciencecentral.com/profiles/blogs/are-your-big-data-efforts-yielding-positive-roi	3-Mar-16	156
Are You Stuck in Analytics 2.0?	http://www.datasciencecentral.com/profiles/blogs/are-you-stuck-in-analytics-2-0	3-Feb-16	367
Are You Using the Right Tools for Your Data Science Projects?	http://www.datasciencecentral.com/profiles/blogs/are-you-using-the-right-tools-for-your-data-science-projects	6-May-16	2032
Are you victim of Data Quality Procrastination?	http://www.datasciencecentral.com/profiles/blogs/are-you-victim-of-data-quality-procrastination	11-Sep-15	285
Article: Data Mining Misconceptions - The 50/50 Problem	http://www.datasciencecentral.com/profiles/blogs/article-data-mining-misconceptions-the-50-50-problem	8-Nov-12	1222
Article: Using Data Mining Techniques to Predict the Winter Olympics MedalCounts	http://www.datasciencecentral.com/profiles/blogs/article-using-data-mining-techniques-to-predict-the-winter	24-Jan-14	391
Artificial General Intelligence - The Holy Grail of AI	http://www.datasciencecentral.com/profiles/blogs/artificial-general-intelligence-the-holy-grail-of-ai	23-Feb-16	547
A Simple Introduction to Data Science	http://www.datasciencecentral.com/profiles/blogs/a-simple-introduction-to-data-science	11-Aug-15	1670
A solution for classification rules management toward actionable analytics	http://www.datasciencecentral.com/profiles/blogs/a-solution-for-classification-rules-management-toward-actionable	20-Feb-15	298
Assembling The Data Team: Part 2: Traits to Avoid	http://www.datasciencecentral.com/profiles/blogs/assembling-the-data-team-part-2-traits-to-avoid	22-Aug-15	326
Associations and Correlations - The Essential Elements	http://www.datasciencecentral.com/profiles/blogs/associations-and-correlations-the-essential-elements	12-Feb-16	1141
A Step-by-Step Plan for Getting Your Company Started with Predictive Analytics- Part 2	http://www.datasciencecentral.com/profiles/blogs/a-step-by-step-plan-for-getting-your-company-started-with	12-Oct-15	2566
A Step-by-Step Plan for Getting Your Company Started with Predictive Analytics- Part 1	http://www.datasciencecentral.com/profiles/blogs/a-step-by-step-plan-for-getting-your-company-started-with-predict	5-Oct-15	5825
Aster on Hadoop is Hadoop for Everyone!	http://www.datasciencecentral.com/profiles/blogs/aster-on-hadoop-is-hadoop-for-everyone	19-Oct-15	244
"Aster and Text Analysis (TextChunker, Vector Distance, Levenshtein Distance,Text_Parser, and TF_IDF)"	http://www.datasciencecentral.com/profiles/blogs/aster-video-series-aster-and-text-analysis-textchunker-vector	3-Aug-15	260
A Tail of 3 Models - The Story of Goodness of Fit with Binary Classification	http://www.datasciencecentral.com/profiles/blogs/a-tail-of-3-models-the-story-of-goodness-of-fit-with-binary	24-Oct-13	163
A tale about LDA2vec: when LDA meets word2vec	http://www.datasciencecentral.com/profiles/blogs/a-tale-about-lda2vec-when-lda-meets-word2vec	1-Feb-16	1100
At CES 2016 no Clear Path to Unified Automated Home Future	http://www.datasciencecentral.com/profiles/blogs/at-ces-2016-no-clear-path-to-unified-automated-home-future	26-Feb-16	127
Top R articles of the week	http://www.datasciencecentral.com/profiles/blogs/a-tour-of-machine-learning-algorithms-3	7-Nov-15	1449
A to Z list of Google acquisitions and where they ended up within Google	http://www.datasciencecentral.com/profiles/blogs/a-to-z-list-of-google-acquisitions-and-where-they-ended-up-within	12-Oct-15	3585
At What Time in the Day Are We Most Productive?	http://www.datasciencecentral.com/profiles/blogs/at-what-time-in-the-day-are-we-most-productive	22-Jan-15	706
"Automated Linear Regression for Really, Really Big Data"	http://www.datasciencecentral.com/profiles/blogs/automated-linear-regression-for-really-really-big-data	4-Feb-16	1467
Automated Predictive Analytics - What Could Possibly Go Wrong?	http://www.datasciencecentral.com/profiles/blogs/automated-predictive-analytics-what-could-possibly-go-wrong	20-Apr-16	407
Automatically deskew before machine learning in R	http://www.datasciencecentral.com/profiles/blogs/automatically-deskew-before-machine-learning-in-r	9-Mar-13	367
Automatic Identification of Replicated Criminal Websites Using CombinedClustering Methods	http://www.datasciencecentral.com/profiles/blogs/automatic-identification-of-replicated-criminal-websites-using	19-May-14	692
Automating IHS Oil and Gas Production Data Downloads and Other Travels	http://www.datasciencecentral.com/profiles/blogs/automating-ihs-oil-and-gas-production-data-downloads-and-other	2-Mar-15	448
Automating the Data Scientist	http://www.datasciencecentral.com/profiles/blogs/automating-the-data-scientist	14-Sep-15	2037
Average attorney rate jumps 85% after first year in practice	http://www.datasciencecentral.com/profiles/blogs/average-attorney-rate-jumps-85-after-first-year-in-practice	22-Jul-15	204
A Visual Introduction to Machine Learning	http://www.datasciencecentral.com/profiles/blogs/a-visual-introduction-to-machine-learning	27-Aug-15	2607
Avoiding a common mistake with time series	http://www.datasciencecentral.com/profiles/blogs/avoiding-a-common-mistake-with-time-series	3-Mar-15	2566
"Awesome Data Viz - Curated List of Data Viz Frameworks, Libraries, Software"	http://www.datasciencecentral.com/profiles/blogs/awesome-data-viz-curated-list-of-data-viz-frameworks-libraries-so	21-Aug-15	4114
Baby Steps	http://www.datasciencecentral.com/profiles/blogs/baby-steps	15-Sep-15	448
Bad Data Science and Woody Allen	http://www.datasciencecentral.com/profiles/blogs/bad-data-science-and-woody-allen	12-May-14	774
Balanced Scorecard Secrets that Book-Smart Professionals Do Not Talk About	http://www.datasciencecentral.com/profiles/blogs/balanced-scorecard-secrets-that-book-smart-professionals-do-not	19-Sep-13	977
Bank'ing on Big Data	http://www.datasciencecentral.com/profiles/blogs/bank-ing-on-big-data	7-Oct-15	326
Banks gain value out of big data focusing on the customer experience	http://www.datasciencecentral.com/profiles/blogs/banks-gain-value-out-of-big-data-focusing-on-the-customer	21-Jan-14	1222
Banks Want More Wallet-Share? Stop Competing with Each Other.	http://www.datasciencecentral.com/profiles/blogs/banks-want-more-wallet-share-stop-competing-with-each-other	4-Dec-13	156
Banned on Google: How to fight EU Censorship?	http://www.datasciencecentral.com/profiles/blogs/banned-on-google-how-to-fight-eu-censorship	22-Jul-14	326
Baseball + Big Data is actually DATABALL	http://www.datasciencecentral.com/profiles/blogs/baseball-big-data-is-actually-databall	5-Oct-12	326
Basics of HDFS Architecture in Hadoop	http://www.datasciencecentral.com/profiles/blogs/basics-of-hdfs-architecture-in-hadoop	15-Sep-15	244
Basic Understanding of Big Data. What is this and How it is going to solvecomplex problems	http://www.datasciencecentral.com/profiles/blogs/basic-understanding-of-big-data-what-is-this-and-how-it-is-going	10-Oct-13	3096
Batch vs. Real Time Data Processing	http://www.datasciencecentral.com/profiles/blogs/batch-vs-real-time-data-processing	13-Aug-13	65378
Be as Smart as Your Devices: Learn About Big Data	http://www.datasciencecentral.com/profiles/blogs/be-as-smart-as-your-devices-learn-about-big-data	23-Mar-15	743
Be A Star Data Scientist: Certifications For Overall Excellence	http://www.datasciencecentral.com/profiles/blogs/be-a-star-data-scientist-certifications-for-overall-excellence	13-Dec-15	1344
Being a data scientist in a small country: challenges and solutions	http://www.datasciencecentral.com/profiles/blogs/being-a-data-scientist-in-a-small-country-challenges-and-solution	25-May-14	1642
Benefits of Data warehouse and Business Intelligence	http://www.datasciencecentral.com/profiles/blogs/benefits-of-data-warehouse-and-business-intelligence	4-May-14	2037
